Name,Stars,City,Country,Cuisine,Chef,Price,Website,Michelin Guide page,Address
Pilgrim,1 Star,Paris,France,"Modern Cuisine, Creative",,€€€,https://www.pilgrimparis.com/,https://guide.michelin.com/en/ile-de-france/paris/restaurant/pilgrim1000208,"8 rue Nicolas-Charlet, Paris, 75015, France"
Prévelle,1 Star,Paris,France,Modern Cuisine,,€€€€,https://prevelle.fr,https://guide.michelin.com/en/ile-de-france/paris/restaurant/prevelle,"34 rue Saint-Dominique, Paris, 75007, France"
Pur' - Jean-François Rouquette,1 Star,Paris,France,Modern Cuisine,Jean-François Rouquette,€€€€,https://www.paris-restaurant-pur.fr,https://guide.michelin.com/en/ile-de-france/paris/restaurant/pur-jean-francois-rouquette,"Park Hyatt Paris-Vendôme, 5 rue de la Paix, Paris, 75002, France"
Qui Plume la Lune,1 Star,Paris,France,Modern Cuisine,,€€€€,https://quiplumelalune.fr,https://guide.michelin.com/en/ile-de-france/paris/restaurant/qui-plume-la-lune,"50 rue Amelot, Paris, 75011, France"
Quinsou,1 Star,Paris,France,Creative,,€€€€,https://www.quinsourestaurant.fr,https://guide.michelin.com/en/ile-de-france/paris/restaurant/quinsou,"33 rue de l'Abbé-Grégoire, Paris, 75006, France"
Relais Louis XIII,1 Star,Paris,France,Classic Cuisine,,€€€€,https://relaislouis13.fr/,https://guide.michelin.com/en/ile-de-france/paris/restaurant/relais-louis-xiii,"8 rue des Grands-Augustins, Paris, 75006, France"
Restaurant H,1 Star,Paris,France,Creative,,€€€,https://www.restauranth.com/,https://guide.michelin.com/en/ile-de-france/paris/restaurant/restaurant-h,"13 rue Jean-Beausire, Paris, 75004, France"
Septime,1 Star,Paris,France,Modern Cuisine,,€€€€,https://www.septime-charonne.fr/,https://guide.michelin.com/en/ile-de-france/paris/restaurant/septime,"80 rue de Charonne, Paris, 75011, France"
Shabour,1 Star,Paris,France,Creative,,€€€€,https://www.restaurantshabour.com/,https://guide.michelin.com/en/ile-de-france/paris/restaurant/shabour,"19 rue Saint-Sauveur, Paris, 75002, France"
Sola,1 Star,Paris,France,"Creative, Japanese",,€€€€,https://www.restaurant-sola.com/,https://guide.michelin.com/en/ile-de-france/paris/restaurant/sola,"12 rue de l'Hôtel-Colbert, Paris, 75005, France"
Solstice,1 Star,Paris,France,Modern Cuisine,,€€€€,https://solsticeparis.com,https://guide.michelin.com/en/ile-de-france/paris/restaurant/solstice,"45 rue Claude-Bernard, Paris, 75005, France"
Substance,1 Star,Paris,France,Creative,,€€€€,https://www.substance.paris,https://guide.michelin.com/en/ile-de-france/paris/restaurant/substance,"18 rue de Chaillot, Paris, 75016, France"
Sushi B,1 Star,Paris,France,Japanese,,€€€€,https://sushi-b-fr.com/,https://guide.michelin.com/en/ile-de-france/paris/restaurant/sushi-b514232,"5 rue Rameau, Paris, 75002, France"
Sushi Shunei,1 Star,Paris,France,"Japanese, Sushi",,€€€€,https://www.sushishunei.com/,https://guide.michelin.com/en/ile-de-france/paris/restaurant/sushi-shunei,"3 rue Audran, Paris, 75018, France"
Tomy & Co,1 Star,Paris,France,Modern Cuisine,,€€€,https://tomygousset.com/tomy-and-co/,https://guide.michelin.com/en/ile-de-france/paris/restaurant/tomy-co,"22 rue Surcouf, Paris, 75007, France"
Tour d'Argent,1 Star,Paris,France,Modern Cuisine,,€€€€,https://tourdargent.com/,https://guide.michelin.com/en/ile-de-france/paris/restaurant/tour-d-argent,"15 quai de la Tournelle, Paris, 75005, France"
Trente-Trois,1 Star,Paris,France,Modern Cuisine,,€€€€,https://www.restaurant-trente-trois.com/,https://guide.michelin.com/en/ile-de-france/paris/restaurant/trente-trois,"Maison Villeroy, 33 rue Jean-Goujon, Paris, 75008, France"
Vaisseau,1 Star,Paris,France,Creative,,€€€€,https://www.restaurant-vaisseau.com/,https://guide.michelin.com/en/ile-de-france/paris/restaurant/vaisseau,"35 rue Faidherbe, Paris, 75011, France"
Yoshinori,1 Star,Paris,France,Modern Cuisine,,€€€€,https://www.yoshinori-paris.com/,https://guide.michelin.com/en/ile-de-france/paris/restaurant/yoshinori,"18 rue Grégoire-de-Tours, Paris, 75006, France"
Ze Kitchen Galerie,1 Star,Paris,France,"Creative, Fusion",,€€€€,https://zekitchengalerie.fr/,https://guide.michelin.com/en/ile-de-france/paris/restaurant/ze-kitchen-galerie,"4 rue des Grands-Augustins, Paris, 75006, France"
Zostera,1 Star,Paris,France,Creative,,€€€€,https://www.zostera.fr,https://guide.michelin.com/en/ile-de-france/paris/restaurant/zostera,"40 rue Pergolèse, Paris, 75116, France"
Épisodes,1 Star,Paris,France,Creative,,€€€€,https://www.episodes-paris.fr,https://guide.michelin.com/en/ile-de-france/paris/restaurant/episodes,"8 rue Meissonier, Paris, 75017, France"
Ōrtensia,1 Star,Paris,France,Modern Cuisine,,€€€€,https://www.restaurantortensia.com,https://guide.michelin.com/en/ile-de-france/paris/restaurant/ortensia-1202241,"4 rue Beethoven, Paris, 75016, France"
Les Jardins,1 Star,Parnac,France,Creative,,€€,https://restaurant-lesjardins.fr/,https://guide.michelin.com/en/occitanie/parnac/restaurant/les-jardins,"1533 route du Port-de-l'Angle, Parnac, 46140, France"
Villa Pinewood,1 Star,Payrin-Augmontel,France,Creative,,€€€€,https://villapinewood.com,https://guide.michelin.com/en/occitanie/payrin-augmontel/restaurant/villa-pinewood,"590 chemin du Nègre, Payrin-Augmontel, 81660, France"
Le Charlemagne,1 Star,Pernand-Vergelesses,France,Creative,,€€€€,https://www.lecharlemagne.fr/,https://guide.michelin.com/en/bourgogne-franche-comte/pernand-vergelesses/restaurant/le-charlemagne,"1 route des Vergelesses, Pernand-Vergelesses, 21420, France"
La Galinette,1 Star,Perpignan,France,Creative,,€€€,https://www.restaurant-galinette.com,https://guide.michelin.com/en/occitanie/perpignan/restaurant/la-galinette,"23 rue Jean-Payra, Perpignan, 66000, France"
La Table des Pères - Domaine du Château des Pères,1 Star,Piré-Chancé,France,Creative,,€€€,https://www.chateaudesperes.fr,https://guide.michelin.com/en/bretagne/pire-chance/restaurant/la-table-des-peres-domaine-du-chateau-des-peres,"Route de Boistrudan, Piré-Chancé, 35150, France"
Nuance,1 Star,Plomeur,France,Modern Cuisine,,€€€,https://nuance-restaurant-plomeur.eatbu.com/,https://guide.michelin.com/en/bretagne/plomeur_1568548/restaurant/nuance-1215929,"35 roz An Tremen, Plomeur, 29120, France"
Hostellerie de la Pointe Saint-Mathieu,1 Star,Plougonvelin,France,Modern Cuisine,,€€€€,https://www.pointe-saint-mathieu.com,https://guide.michelin.com/en/bretagne/plougonvelin/restaurant/hostellerie-de-la-pointe-st-mathieu,"7 place Saint-Tanguy, Plougonvelin, 29217, France"
La Table de La Butte,1 Star,Plouider,France,Modern Cuisine,,€€€€,https://labutte.fr/,https://guide.michelin.com/en/bretagne/plouider/restaurant/la-table-de-la-butte,"12 rue de la Mer, Plouider, 29260, France"
La Vieille Tour,1 Star,Plérin,France,Modern Cuisine,,€€€,https://www.la-vieille-tour.com,https://guide.michelin.com/en/bretagne/plerin/restaurant/la-vieille-tour7741,"75 rue de la Tour, Plérin, 22190, France"
Auprès du Clocher,1 Star,Pommard,France,Modern Cuisine,,€€€€,https://aupresduclocher.com/,https://guide.michelin.com/en/bourgogne-franche-comte/pommard/restaurant/aupres-du-clocher,"1 rue de Nackenheim, Pommard, 21630, France"
AinTimiste,1 Star,Poncin,France,"Modern Cuisine, Creative",,€€€€,https://aintimiste.fr/,https://guide.michelin.com/en/auvergne-rhone-alpes/poncin/restaurant/aintimiste,"4 rue de la Pompe, Poncin, 01450, France"
Rosmadec Le Moulin,1 Star,Pont-Aven,France,"Modern Cuisine, Creative",,€€€€,https://rosmadec.com/,https://guide.michelin.com/en/bretagne/pont-aven/restaurant/moulin-de-rosmadec,"Venelle de Rosmadec, Pont-Aven, 29930, France"
Le Raisin,1 Star,Pont-de-Vaux,France,Traditional Cuisine,,€€€,https://www.leraisin.com/,https://guide.michelin.com/en/auvergne-rhone-alpes/pont-de-vaux/restaurant/le-raisin,"2 place Michel-Poisat, Pont-de-Vaux, 01190, France"
Auberge du Pont,1 Star,Pont-du-Château,France,Modern Cuisine,,€€€,https://auberge-du-pont.com/,https://guide.michelin.com/en/auvergne-rhone-alpes/pont-du-chteau/restaurant/auberge-du-pont37415,"70 avenue du Docteur-Besserve, Pont-du-Château, 63430, France"
L'Or Q'idée,1 Star,Pontoise,France,Modern Cuisine,,€€€€,https://www.lorqidee.fr,https://guide.michelin.com/en/ile-de-france/pontoise/restaurant/l-or-q-idee,"14 rue Marcel-Rousier, Pontoise, 95000, France"
Avel Vor,1 Star,Port-Louis,France,Modern Cuisine,,€€€,https://www.avelvor.com,https://guide.michelin.com/en/bretagne/fr-port-louis/restaurant/avel-vor,"25 rue de Locmalo, Port-Louis, 56290, France"
Le Charlie,1 Star,Porticcio,France,Modern Cuisine,,€€€€,https://www.lapiscineporticcio.com,https://guide.michelin.com/en/corse/porticcio/restaurant/le-charlie,"Bella Vista Hôtel, Porticcio, 20166, France"
Restaurant de la Loire,1 Star,Pouilly-sous-Charlieu,France,Modern Cuisine,,€€€€,https://www.restaurantdelaloire.fr,https://guide.michelin.com/en/auvergne-rhone-alpes/pouilly-sous-charlieu/restaurant/restaurant-de-la-loire,"30 rue de la Berge, Pouilly-sous-Charlieu, 42720, France"
Auberge de la Charme,1 Star,Prenois,France,Creative,,€€€,https://aubergedelacharme.com,https://guide.michelin.com/en/bourgogne-franche-comte/prenois/restaurant/auberge-de-la-charme,"12 rue de la Charme, Prenois, 21370, France"
Le Puits Saint Jacques,1 Star,Pujaudran,France,Modern Cuisine,,€€€€,https://lepuitssaintjacques.fr,https://guide.michelin.com/en/occitanie/pujaudran/restaurant/le-puits-st-jacques,"57 avenue Victor-Capoul, Pujaudran, 32600, France"
Maison Chenet - Entre Vigne et Garrigue,1 Star,Pujaut,France,Modern Cuisine,,€€€€,https://www.maison-chenet.com,https://guide.michelin.com/en/occitanie/pujaut/restaurant/maison-chenet-entre-vigne-et-garrigue,"600 chemin des Falaises, Pujaut, 30131, France"
La Table du Grapiot,1 Star,Pupillin,France,Modern Cuisine,,€€€,https://legrapiot.com,https://guide.michelin.com/en/bourgogne-franche-comte/pupillin/restaurant/la-table-du-grapiot,"3 rue Bagier, Pupillin, 39600, France"
Le Chamarlenc,1 Star,Puy-en-Velay,France,Creative,,€€€,https://www.restaurantlechamarlenc.com/,https://guide.michelin.com/en/auvergne-rhone-alpes/le-puy-en-velay/restaurant/le-chamarlenc,"19 rue Raphaël, Puy-en-Velay, 43000, France"
La Maison Despouès,1 Star,Puylausic,France,Modern Cuisine,,€€€,https://lamaisondespoues.fr/,https://guide.michelin.com/en/occitanie/puylausic_1498483/restaurant/la-maison-despoues,"911 route de Montadet, Puylausic, 32220, France"
Aumì,1 Star,Puymoyen,France,Modern Cuisine,,€€€,https://www.aumirestaurant.com,https://guide.michelin.com/en/nouvelle-aquitaine/puymoyen/restaurant/aumi,"6 chemin des Rochers, Puymoyen, 16400, France"
L'Essentiel,1 Star,Périgueux,France,Modern Cuisine,,€€€,https://www.restaurant-perigueux.com/,https://guide.michelin.com/en/nouvelle-aquitaine/prigueux/restaurant/l-essentiel117707,"8 rue de la Clarté, Périgueux, 24000, France"
Restaurant De Lauzun,1 Star,Pézenas,France,Modern Cuisine,,€€€€,https://www.restaurant-delauzun.com,https://guide.michelin.com/en/occitanie/pzenas/restaurant/restaurant-de-lauzun,"Route de Nizas, Pézenas, 34120, France"
Allium,1 Star,Quimper,France,Creative,,€€€,https://www.restaurant-allium.fr,https://guide.michelin.com/en/bretagne/quimper/restaurant/allium,"88 boulevard de Créac'h-Gwen, Quimper, 29000, France"
En Pleine Nature,1 Star,Quint-Fonsegrives,France,"Modern Cuisine, Creative",,€€€,https://www.en-pleine-nature.com,https://guide.michelin.com/en/occitanie/quint-fonsegrives/restaurant/en-pleine-nature,"6 place de la Mairie, Quint-Fonsegrives, 31130, France"
Le Millénaire,1 Star,Reims,France,"Modern Cuisine, Creative",,€€€€,https://www.restaurant-lemillenaire.com/,https://guide.michelin.com/en/grand-est/reims/restaurant/le-millenaire,"4-6 rue Bertin, Reims, 51100, France"
Ima,1 Star,Rennes,France,Creative,,€€€€,https://www.ima.restaurant,https://guide.michelin.com/en/bretagne/rennes/restaurant/ima,"20 boulevard de la Tour-d'Auvergne, Rennes, 35000, France"
Racines,1 Star,Rennes,France,Modern Cuisine,,€€€,https://www.racines-restaurant.fr/,https://guide.michelin.com/en/bretagne/rennes/restaurant/racines542026,"4 passage Antoinette-Caillot, Rennes, 35000, France"
La Huchette,1 Star,Replonges,France,"Creative, Modern Cuisine",,€€€€,https://la-huchette.com,https://guide.michelin.com/en/auvergne-rhone-alpes/replonges/restaurant/la-huchette,"1089 route de Bourg, Replonges, 01750, France"
Au Vieux Couvent,1 Star,Rhinau,France,Modern Cuisine,,€€€€,https://www.auvieuxcouvent.fr,https://guide.michelin.com/en/grand-est/rhinau/restaurant/au-vieux-couvent,"6 rue des Chanoines, Rhinau, 67860, France"
La Table du Gourmet,1 Star,Riquewihr,France,"Creative, Modern Cuisine",,€€€€,https://jlbrendel.com/,https://guide.michelin.com/en/grand-est/riquewihr/restaurant/la-table-du-gourmet,"5 rue de la 1ère-Armée, Riquewihr, 68340, France"
G.a. au Manoir de Rétival,1 Star,Rives-en-Seine,France,"Modern Cuisine, Creative",,€€€€,https://www.restaurant-ga.fr,https://guide.michelin.com/en/normandie/rives-en-seine_7770403/restaurant/g-a-au-manoir-de-retival,"2 rue Saint-Clair, Rives-en-Seine, 76490, France"
Le 7ème Continent,1 Star,Rixheim,France,Modern Cuisine,,€€€€,https://www.le7emecontinent.com/,https://guide.michelin.com/en/grand-est/rixheim/restaurant/le-7eme-continent,"35 avenue du Général-de-Gaulle, Rixheim, 68170, France"
Restaurant Hervé Busset,1 Star,Rodez,France,Modern Cuisine,,€€€,https://restaurant-herve-busset.fr,https://guide.michelin.com/en/occitanie/rodez/restaurant/restaurant-herve-busset,"24 place du Bourg, Rodez, 12000, France"
Le Panoramique - Domaine de la Corniche,1 Star,Rolleboise,France,Modern Cuisine,,€€€,https://www.domainedelacorniche.com/,https://guide.michelin.com/en/ile-de-france/rolleboise/restaurant/le-panoramique-domaine-de-la-corniche,"5 route de la Corniche, Rolleboise, 78270, France"
Grand Hôtel du Lion d'Or,1 Star,Romorantin-Lanthenay,France,Modern Cuisine,,€€€€,https://www.hotel-liondor-romorantin.fr,https://guide.michelin.com/en/centre-val-de-loire/romorantin-lanthenay/restaurant/grand-hotel-du-lion-d-or,"69 rue Georges-Clemenceau, Romorantin-Lanthenay, 41200, France"
Nori,1 Star,Roscoff,France,"Modern Cuisine, Regional Cuisine",,€€€€,https://www.hotel-brittany.com,https://guide.michelin.com/en/bretagne/roscoff/restaurant/nori,"Hôtel Le Britanny, 22 boulevard Sainte-Barbe, Roscoff, 29680, France"
Auberge Quintessence,1 Star,Roubion,France,Modern Cuisine,,€€€,https://auberge-quintessence.com/,https://guide.michelin.com/en/provence-alpes-cote-dazur/roubion/restaurant/auberge-quintessence,"Route du Col-de-la-Couillole, Roubion, 06420, France"
L'Odas,1 Star,Rouen,France,Creative,,€€€,https://www.lodas.fr,https://guide.michelin.com/en/normandie/rouen/restaurant/l-odas,"4 passage Maurice-Lenfant, Rouen, 76000, France"
Burnel,1 Star,Rouvres-en-Xaintois,France,Modern Cuisine,,€€€,https://www.burnel.fr,https://guide.michelin.com/en/grand-est/rouvres-en-xaintois_1543966/restaurant/burnel,"22 rue Jeanne-d'Arc, Rouvres-en-Xaintois, 88500, France"
Ochre,1 Star,Rueil-Malmaison,France,Modern Cuisine,,€€€€,https://ochre.fr/,https://guide.michelin.com/en/ile-de-france/rueil-malmaison/restaurant/ochre,"56 rue du Gué, Rueil-Malmaison, 92500, France"
Le Cèdre de Montcaud,1 Star,Sabran,France,Modern Cuisine,,€€€€,https://www.chateaudemontcaud.com/fr/restaurants/le-cedre-de-montcaud,https://guide.michelin.com/en/occitanie/sabran/restaurant/le-cedre-de-montcaud,"Hameau de Combes, Sabran, 30200, France"
Auberge du XIIème Siècle,1 Star,Saché,France,Modern Cuisine,,€€€,https://www.auberge12emesiecle.fr,https://guide.michelin.com/en/centre-val-de-loire/sach/restaurant/auberge-du-xiie-siecle,"1 rue du Château, Saché, 37190, France"
L'Émulsion,1 Star,Saint-Alban-de-Roche,France,"Creative, Modern Cuisine",,€€€€,https://www.lemulsion-restaurant.com,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-alban-de-roche/restaurant/l-emulsion327218,"57 route de Lyon, lieu-dit La Grive, Saint-Alban-de-Roche, 38080, France"
Le Pressoir,1 Star,Saint-Avé,France,"Modern Cuisine, Creative",,€€€,https://www.le-pressoir.fr,https://guide.michelin.com/en/bretagne/saint-av/restaurant/le-pressoir,"7 rue de l'Hôpital, Saint-Avé, 56890, France"
Aux Pesked,1 Star,Saint-Brieuc,France,"Seafood, Modern Cuisine",,€€€,https://www.auxpesked.com,https://guide.michelin.com/en/bretagne/saint-brieuc/restaurant/aux-pesked,"59 rue du Légué, Saint-Brieuc, 22000, France"
Le Mas Bottero,1 Star,Saint-Cannat,France,Modern Cuisine,,€€€,https://www.lemasbottero.com,https://guide.michelin.com/en/provence-alpes-cote-dazur/saint-cannat/restaurant/le-mas-bottero,"2340 route d’Aix-en-Provence, Saint-Cannat, 13760, France"
L'Almandin,1 Star,Saint-Cyprien,France,Modern Cuisine,,€€€,https://www.almandin.fr,https://guide.michelin.com/en/occitanie/saint-cyprien/restaurant/l-almandin,"Boulevard de l'Almandin, St-Cyprien Sud, Saint-Cyprien, 66750, France"
Les Trois Soleils de Montal,1 Star,Saint-Céré,France,Modern Cuisine,,€€€,https://www.3soleils.fr,https://guide.michelin.com/en/occitanie/saint-cr/restaurant/les-trois-soleils-de-montal,"687 route de Montal, Saint-Jean-Lespinasse, Saint-Céré, 46400, France"
Ambroisie,1 Star,Saint-Didier-de-la-Tour,France,Modern Cuisine,,€€€€,https://www.restaurant-ambroisie.fr/,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-didier-de-la-tour/restaurant/ambroisie,"64 route du Lac, Saint-Didier-de-la-Tour, 38110, France"
Les Belles Perdrix de Troplong Mondot,1 Star,Saint-Emilion,France,Modern Cuisine,,€€€€,https://troplong-mondot.com/restaurant,https://guide.michelin.com/en/nouvelle-aquitaine/saint-milion/restaurant/les-belles-perdrix-de-troplong-mondot,"Château Troplong Mondot, Saint-Emilion, 33330, France"
Logis de la Cadène,1 Star,Saint-Emilion,France,Modern Cuisine,,€€€€,https://www.logisdelacadene.fr,https://guide.michelin.com/en/nouvelle-aquitaine/saint-milion/restaurant/logis-de-la-cadene,"3 place du Marché-au-Bois, Saint-Emilion, 33330, France"
La Source,1 Star,Saint-Galmier,France,Modern Cuisine,,€€€€,https://lacharpiniere.com/,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-galmier/restaurant/la-source,"8 allée de La Charpinière, Saint-Galmier, 42330, France"
L'Étape Dorée,1 Star,Saint-Genis-Laval,France,"Modern Cuisine, Creative",,€€€€,https://etapedoree.fr,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-genis-laval_1515236/restaurant/l-etape-doree,"137 chemin de Moly, Saint-Genis-Laval, 69230, France"
Auberge de Montfleury,1 Star,Saint-Germain,France,Modern Cuisine,,€€€,https://www.auberge-de-montfleury.fr,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-germain/restaurant/auberge-de-montfleury,"200 route des Cépages, Saint-Germain, 07170, France"
La Table d'Armante,1 Star,Saint-Gervais-les-Bains,France,Modern Cuisine,,€€€€,https://www.armancette.com,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-gervais-les-bains/restaurant/la-table-d-armante,"L'Armancette, 4088 route de Saint-Nicolas, Saint-Gervais-les-Bains, 74170, France"
La Belle Vie,1 Star,Saint-Hilaire-d'Ozilhan,France,Modern Cuisine,,€€€,https://www.labellevie-hotel.com,https://guide.michelin.com/en/occitanie/saint-hilaire-d-ozilhan_1503960/restaurant/la-belle-vie,"4 avenue Paul-Blisson, Saint-Hilaire-d'Ozilhan, 30210, France"
Le Saint Hilaire,1 Star,Saint-Hilaire-de-Brethmas,France,Modern Cuisine,,€€€,https://www.lesainthilaire.com,https://guide.michelin.com/en/occitanie/saint-hilaire-de-brethmas_3915683/restaurant/le-saint-hilaire-1208787,"5 rue André-Schenk, Saint-Hilaire-de-Brethmas, 30560, France"
Le Cap,1 Star,Saint-Jean-Cap-Ferrat,France,Modern Cuisine,,€€€€,https://www.fourseasons.com/fr/capferrat/dining/restaurants/le_cap/,https://guide.michelin.com/en/provence-alpes-cote-dazur/saint-jean-cap-ferrat/restaurant/le-cap,"Grand Hôtel du Cap-Ferrat, 71 boulevard du Général-de-Gaulle, Saint-Jean-Cap-Ferrat, 06230, France"
L'Auberge Saint Jean,1 Star,Saint-Jean-de-Blaignac,France,Modern Cuisine,,€€€,https://www.aubergesaintjean.com/,https://guide.michelin.com/en/nouvelle-aquitaine/saint-jean-de-blaignac/restaurant/auberge-st-jean,"90 rue du Pont, Saint-Jean-de-Blaignac, 33420, France"
Le Kaïku,1 Star,Saint-Jean-de-Luz,France,Modern Cuisine,,€€€,https://www.kaiku.fr/,https://guide.michelin.com/en/nouvelle-aquitaine/saint-jean-de-luz/restaurant/le-kaiku,"17 rue de la République, Saint-Jean-de-Luz, 64500, France"
La Mare aux Oiseaux,1 Star,Saint-Joachim,France,Creative,,€€€€,https://mareauxoiseaux.fr,https://guide.michelin.com/en/pays-de-la-loire/saint-joachim/restaurant/la-mare-aux-oiseaux,"223 rue du Chef-de-l'Île-Fedrun, Saint-Joachim, 44720, France"
Le Petit Léon,1 Star,Saint-Léon-sur-Vézère,France,Modern Cuisine,,€€€,https://www.restaurantlepetitleon.fr,https://guide.michelin.com/en/nouvelle-aquitaine/saint-leon-sur-vezere/restaurant/le-petit-leon,"Le Bourg, Saint-Léon-sur-Vézère, 24290, France"
Intuition,1 Star,Saint-Lô,France,Modern Cuisine,,€€€,https://www.restaurant-intuition.fr,https://guide.michelin.com/en/normandie/saint-l/restaurant/intuition,"1 rue Alsace-Lorraine, Saint-Lô, 50000, France"
Le Saint Placide,1 Star,Saint-Malo,France,Creative,,€€€€,https://www.st-placide.com,https://guide.michelin.com/en/bretagne/saint-malo/restaurant/le-st-placide,"6 place du Poncel, Saint-Servan-sur-Mer, Saint-Malo, 35400, France"
Le Clocher des Pères,1 Star,Saint-Martin-sur-la-Chambre,France,"Modern Cuisine, Creative",,€€€€,https://www.chambres-d-hote-maurienne-le-clocher-des-peres.fr,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-martin-sur-la-chambre/restaurant/le-clocher-des-peres,"Le Mollard, 80 impasse du Four, Saint-Martin-sur-la-Chambre, 73130, France"
Le Gindreau,1 Star,Saint-Médard,France,Modern Cuisine,,€€€€,https://www.legindreau.com,https://guide.michelin.com/en/occitanie/saint-mdard/restaurant/le-gindreau,"146 rue du Gindreau, Saint-Médard, 46150, France"
Bacôve,1 Star,Saint-Omer,France,Modern Cuisine,,€€€,https://restaurant-bacove.com,https://guide.michelin.com/en/hauts-de-france/saint-omer/restaurant/bacove,"8 rue Caventou, Saint-Omer, 62500, France"
La Table de Pierre,1 Star,Saint-Paul-de-Vence,France,Mediterranean Cuisine,,€€€€,https://www.lemasdepierre.com,https://guide.michelin.com/en/provence-alpes-cote-dazur/saint-paul-de-vence/restaurant/la-table-de-pierre,"Domaine du Mas de Pierre, 2320 route des Serres, Saint-Paul-de-Vence, 06570, France"
La Pomme d'Api,1 Star,Saint-Pol-de-Léon,France,Creative,,€€€€,https://www.lapommedapi.com,https://guide.michelin.com/en/bretagne/saint-pol-de-lon/restaurant/la-pomme-d-api,"5 rue Saint-Yves, Saint-Pol-de-Léon, 29250, France"
La Table de Cédric Béchade - L'Auberge Basque,1 Star,Saint-Pée-sur-Nivelle,France,Creative,,€€€€,https://www.aubergebasque.com,https://guide.michelin.com/en/nouvelle-aquitaine/saint-pe-sur-nivelle/restaurant/la-table-de-cedric-bechade-l-auberge-basque,"745 vieille route de Saint-Pée - quartier Helbarron, Saint-Pée-sur-Nivelle, 64310, France"
La Table de Tourrel,1 Star,Saint-Rémy-de-Provence,France,Modern Cuisine,,€€€€,https://www.detourrel.com/fr/restaurant/,https://guide.michelin.com/en/provence-alpes-cote-dazur/saint-rmy-de-provence/restaurant/la-table-de-tourrel,"5 rue Carnot, Saint-Rémy-de-Provence, 13210, France"
Maltacina,1 Star,Saint-Théoffrey,France,Modern Cuisine,,€€€,https://www.maltacina.com,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-theoffrey_1515526/restaurant/maltacina,"443 route du 45ème-Parallèle, Saint-Théoffrey, 38119, France"
Arnaud Donckele & Maxime Frédéric at Louis Vuitton,1 Star,Saint-Tropez,France,Mediterranean Cuisine,,€€€€,https://guide.michelin.com/en/provence-alpes-cote-dazur/saint-tropez/restaurant/arnaud-donckele-maxime-frederic-at-louis-vuitton,https://guide.michelin.com/en/provence-alpes-cote-dazur/saint-tropez/restaurant/arnaud-donckele-maxime-frederic-at-louis-vuitton,"Place des Lices, Saint-Tropez, 83990, France"
Colette,1 Star,Saint-Tropez,France,Modern Cuisine,,€€€€,https://www.colettesainttropez.com,https://guide.michelin.com/en/provence-alpes-cote-dazur/saint-tropez/restaurant/colette-1192024,"Hôtel Sezz, 151 route des Salins, Saint-Tropez, 83990, France"
La Terrasse - Cheval Blanc St-Tropez,1 Star,Saint-Tropez,France,Mediterranean Cuisine,,€€€€,https://www.chevalblanc.com/fr/maison/st-tropez,https://guide.michelin.com/en/provence-alpes-cote-dazur/saint-tropez/restaurant/la-terrasse-cheval-blanc-st-tropez,"Plage de la Bouillabaisse, Saint-Tropez, 83990, France"
Le Hittau,1 Star,Saint-Vincent-de-Tyrosse,France,Modern Cuisine,,€€€,https://www.lehittau.fr,https://guide.michelin.com/en/nouvelle-aquitaine/saint-vincent-de-tyrosse/restaurant/le-hittau,"1 rue du Nouaou, Saint-Vincent-de-Tyrosse, 40230, France"
Villa Salone,1 Star,Salon-de-Provence,France,Modern Cuisine,,€€€€,https://villa-salone.com,https://guide.michelin.com/en/provence-alpes-cote-dazur/salon-de-provence/restaurant/villa-salone,"6 rue du Maréchal-Joffre, Salon-de-Provence, 13300, France"
Château du Mont Joly,1 Star,Sampans,France,Modern Cuisine,,€€€€,https://www.chateaumontjoly.com,https://guide.michelin.com/en/bourgogne-franche-comte/sampans/restaurant/chateau-du-mont-joly,"6 rue du Mont-Joly, Sampans, 39100, France"
La Pomme d'Or,1 Star,Sancerre,France,Modern Cuisine,,€€€,https://lapommedorsancerre.fr,https://guide.michelin.com/en/centre-val-de-loire/sancerre/restaurant/la-pomme-d-or,"1 rue de la Panneterie, Sancerre, 18300, France"
Auberge Saint-Walfrid,1 Star,Sarreguemines,France,Classic Cuisine,,€€€€,https://www.stwalfrid.fr/,https://guide.michelin.com/en/grand-est/sarreguemines/restaurant/auberge-st-walfrid,"58 rue de Grosbliederstroff, Sarreguemines, 57200, France"
La Table de la Ferme,1 Star,Sartène,France,"Modern Cuisine, Corsican",,€€€€,https://www.murtoli.com/,https://guide.michelin.com/en/corse/sartene_1508622/restaurant/la-table-de-la-ferme,"Domaine de Murtoli, Vallée de l'Ortolo, Sartène, 20100, France"
Le Cercle Guiraud,1 Star,Sauternes,France,Modern Cuisine,,€€€,https://www.lecercleguiraud.com/,https://guide.michelin.com/en/nouvelle-aquitaine/sauternes/restaurant/le-cercle-guiraud,"14 rue Principale, Sauternes, 33210, France"
